dataset_name,overall_accuracy,dataset_num_items,dataset_total_chars,approximate_duplicates,avg_activation_sparsity,avg_grad_norm,avg_grad_sparsity,avg_input_length,avg_output_length,avg_param_change,base_model_perplexity,base_perplexity_std,catastrophic_forgetting,embedding_outlier_ratio,gradient_consistency,initial_loss,input_length_std,input_ttr,io_length_ratio,io_similarity,landscape_flatness,loss_decay_rate,loss_stability,output_length_std,output_ngram_repetition,output_ttr,reference_perplexity,reference_perplexity_std,semantic_consistency,semantic_diversity,special_char_ratio,vocab_complexity,learning_rate,batch_size
sample344,0.246282366,6250,2609194.105,0.602264353,0.3,0.101024244,0.639088509,54.45905637,60.64862872,6.460002415,36.79445645,4.761706987,0.53339304,0.62548976,0.257566947,4.63162912,128.1096968,0.941988634,1.360931595,0,0.480090173,0.627568625,0.355282927,80.15380067,0.640860856,0.879544469,35.66676947,5.318778907,6.39E-08,0.995552114,0.218667428,0.240682385,0.0002,32
sample345,0.375829259,2796,2894258.351,0.491628146,0.427608206,0.099424497,0.488965991,57.56252372,64.2084573,6.6542387,29.94703709,4.656763843,0.545713744,0.46097194,0.370970875,3.852544857,120.7393487,0.940425808,1.006905341,0.181470167,0.559403446,0.79282514,0.463849675,84.28077036,0.505908652,0.875518784,34.48034287,3.121713139,9.48E-08,1.003915984,0.20571887,0.107254964,0.0002,16
sample346,0.393260258,2349,3072385.105,0.361938853,0.47483744,0.099627235,0.430519228,55.71678383,62.72235079,6.73546084,20.53241083,4.045876468,0.547293073,0.533916133,0.332604429,3.975914166,119.4804569,0.936879187,1.471508677,0.237355485,0.553112966,0.850642753,0.496101736,67.83991188,0.445179001,0.886489355,32.18113364,4.229513249,7.67E-08,0.997228646,0.19034564,0.183679175,0.0002,32
sample347,0.404488719,2491,2731896.388,0.525545987,0.333486425,0.098806092,0.386925819,56.34463972,70.55460354,6.777346825,22.74613006,3.999830855,0.555450343,0.549659293,0.243941417,4.19076226,119.1037476,0.944029523,1.395278555,0.126847941,0.582156238,0.703415311,0.44979606,87.33013371,0.533223052,0.881737416,29.25372054,3.355181092,8.61E-08,0.998981561,0.212441296,0.143416198,0.0002,16
sample348,0.396925864,3539,2600161.299,0.527207091,0.686042058,0.099950706,0.526842981,59.13573395,66.17079063,6.387633783,23.75240492,3.734732949,0.531224056,0.476941769,0.277836976,4.260629653,149.1853492,0.938974301,1.122354408,0.288214707,0.57700079,0.828169056,0.478808086,79.49268556,0.462512192,0.881974543,24.30913596,4.147339099,7.56E-08,1.004638755,0.219876319,0.077080814,0.0003,32
sample349,0.484647496,1926,2487877.926,0.254281884,0.793908493,0.098043722,0.410253936,48.87472364,61.56659638,6.275902186,19.86991616,2.982536353,0.538828231,0.463818397,0.486021306,4.581800777,109.3350241,0.95315044,1.451812842,0.304846616,0.672325942,0.844517163,0.578655184,88.44382463,0.489980835,0.885043164,24.83980971,2.992456398,8.25E-08,0.997266347,0.215658774,0.254504562,0.0003,8
sample350,0.296991085,6626,2576023.685,0.615939514,0.9,0.098771986,0.663541687,58.38285076,63.58461131,6.512648839,32.46155019,5.233675644,0.547064564,0.624432872,0.236604949,4.985145693,130.4593885,0.919551811,0.851875151,0.147657581,0.487488459,0.770290486,0.355517693,79.43333507,0.592293406,0.877235752,27.83841928,5.212459589,7.80E-08,1.005160315,0.139353008,0.052856576,0.0003,32
sample351,0.661479846,717,2998305,0.033157855,0.573100641,0.097886711,0.082188155,61.9129826,69.4284857,6.432982034,10.965461,0.5,0.539552687,0.066845077,0.700380761,3.771114849,216.7641842,0.944557471,1.121388161,0.266376025,0.787441094,0.768041706,0.807333223,101.459121,0.070326648,0.871509701,17.50843712,0.749837735,6.78E-08,1.000000924,0.138244134,0.177705324,0.0002,8
sample352,0.21546915,9889,3176562.51,0.797655104,0.375166518,0.101216719,0.72823363,57.20894809,61.5345782,6.552482115,34.63079554,5.469607284,0.545004643,0.829465064,0.091453888,4.659626829,113.5048348,0.952032924,1.266801876,0.17369511,0.440968929,0.5,0.314734739,81.80309663,0.725899323,0.857903041,40.31938164,5.953730019,9.25E-08,0.999035497,0.109467365,0.051599695,0.0002,16
sample353,0.420719969,1689,2796776.572,0.498991325,0.770772957,0.099113164,0.451786415,52.1179412,74.29493297,6.719403383,26.69342606,3.389473442,0.535205388,0.466256945,0.369166511,4.085499558,123.9318734,0.956476483,1.324605727,0.081043938,0.619772478,0.606602412,0.5492669,95.46430311,0.545446193,0.877191917,17.48522645,3.968821541,7.25E-08,1.007027565,0.192643767,0.126628707,0.0002,16
sample354,0.205708799,8817,2859782.965,0.715048883,0.3,0.099660237,0.804616842,57.28988232,63.65783071,6.755319923,43.21175836,5.667714496,0.536893614,0.904953784,0,4.962984927,119.6187887,0.965898238,1.572154076,0,0.415346331,0.78810723,0.233487836,88.70213713,0.716532906,0.888190793,45.24922445,6.28942375,6.30E-08,1.007476461,0.15563135,0.092082768,0.0003,16
sample355,0.652447277,543,2761001.941,0.037959661,0.599801829,0.097802784,0,59.29813452,62.14708043,6.813177029,10.83324137,1.585863361,0.530804159,0.230307817,0.678848748,3.400230743,131.7897722,0.946073859,1.169238524,0.452184816,0.791134147,0.693729115,0.778687194,90.64937372,0.153909575,0.871619558,5,0.755435995,7.36E-08,1.001816935,0.19949187,0.252154928,0.0003,32
sample356,0.478677958,2017,2818393.194,0.376539255,0.663158771,0.098214765,0.395407925,57.00940818,64.61978225,6.928515643,23.56691905,2.838177485,0.533902332,0.372875819,0.458852424,3.885582458,121.8320651,0.962548374,1.190682955,0.324990199,0.619207185,0.726761169,0.631166484,89.06096043,0.383128226,0.867921247,14.09925186,3.553256528,6.62E-08,1.001287097,0.198083325,0.259750202,0.0002,8
sample357,0.638999422,639,2854416.614,0.176791997,0.668948046,0.097802784,0.11045565,58.1011608,67.90791262,6.509739962,5,1.609515455,0.539014852,0.095091341,0.661655048,3.288293428,129.1703825,0.93609094,1.199337107,0.362112662,0.782078046,0.693780175,0.861221224,87.73970763,0.11386284,0.874176875,8.492785987,1.3922586,8.21E-08,1.003094415,0.123644528,0.430484342,0.0002,16
sample358,0.2601,5884,2813172.311,0.646050143,0.446268449,0.099414485,0.675407326,55.2238494,63.1370871,6.546857951,33.55849724,4.887029806,0.546897917,0.649261287,0.134680897,5.189115586,128.3047104,0.947197449,1.34732468,0.237890377,0.474879727,0.780108685,0.292947078,84.50907472,0.679937581,0.859540237,34.26080707,5.911955915,7.84E-08,1.005630406,0.135598649,0,0.0003,8
sample359,0.322328722,4061,2906581.924,0.579380608,0.433523465,0.099449343,0.583466187,54.78757891,64.39277751,6.396271259,33.44979753,4.37402914,0.543061108,0.54910619,0.375626752,4.282818583,124.3032537,0.926796989,1.085552708,0.020109736,0.520156472,0.747235903,0.448385986,91.31473909,0.48707852,0.87055682,25.32761463,5.28250244,8.31E-08,1.000210681,0.185508956,0.035045386,0.0002,8
sample360,0.35449952,4960,2978712.892,0.547881643,0.72120486,0.099361551,0.637113002,51.93837047,66.50274393,6.261571373,31.65890721,5.064457985,0.546328453,0.580776531,0.279820367,4.469207909,125.5641634,0.937622395,1.216756775,0.017078472,0.547515449,0.64140704,0.42853129,83.86145623,0.601716548,0.871851672,28.30388361,4.116535793,7.76E-08,1.001053876,0.238200034,0.071501974,0.0002,8
sample361,0.575354199,1660,2908927.305,0.239844895,0.699759109,0.098766037,0.169960282,55.04723477,62.92393691,6.491170027,15.05150205,2.037923935,0.548201294,0.229661325,0.626219639,3.287640559,117.1555976,0.940776309,1.182737986,0.17965743,0.707523517,0.758057246,0.724339553,80.72896276,0.237797184,0.881220122,17.48262297,2.091612725,7.58E-08,0.994080734,0.153270893,0.196048915,0.0002,32
sample362,0.285305939,5106,2810710.869,0.621304473,0.396340078,0.099712291,0.583869086,56.56236398,61.53365349,6.650627686,37.56786485,5.096655643,0.549785574,0.64187993,0.163535239,5.066103529,134.3329512,0.94054695,1.120081454,0.087423325,0.494926863,0.803038219,0.343473836,82.04763223,0.622727906,0.878314931,36.95727053,4.809905041,6.25E-08,1.004908343,0.233686429,0.177441333,0.0002,32
sample363,0.543406711,1923,2876834.514,0.215138972,0.615745743,0.099384395,0.312035328,58.33700324,63.10905843,6.901365366,12.07657273,3.026430788,0.537259283,0.246556726,0.500637792,3.900161783,129.5202219,0.941004551,1.120212338,0.296247038,0.657289602,0.825730021,0.702023331,95.95186937,0.277285929,0.870809878,15.10258798,2.434909954,8.34E-08,0.999325722,0.162192153,0.299951796,0.0002,32
sample364,0.657473645,959,2572567.643,0.066191658,0.501762079,0.09828002,0.035257777,55.77209615,61.00357244,6.468550897,11.16938024,0.5,0.536398926,0.06383617,0.892462145,3.833011637,120.8657462,0.944165266,1.07819006,0.238867895,0.75335683,0.780283132,0.891332612,78.003242,0.195348569,0.889133015,11.29682287,0.559207169,9.11E-08,1.001368104,0.150127598,0.333548335,0.0002,16
sample365,0.320343378,3810,2533916.006,0.676177012,0.460057802,0.100661181,0.619715025,59.06051067,62.8359558,6.426862365,32.81791236,5.219245655,0.525522574,0.535005237,0.239414144,5.044538425,113.7566807,0.944765042,1.271039593,0.027383181,0.511397609,0.725042775,0.384963808,81.16304494,0.658585005,0.862499181,32.16701052,5.807417259,7.36E-08,0.999356224,0.151849454,0,0.0003,8
sample366,0.324132679,6367,2912722.6,0.577793451,0.9,0.099025478,0.596980831,56.98879056,60.2833463,6.625574246,28.88252074,5.054236572,0.523427241,0.48687044,0.1455463,5.278233926,121.3888609,0.943002297,1.130250994,0.151992891,0.535032177,0.821503501,0.39329399,85.63699637,0.597822843,0.859438727,29.73019501,4.257758332,6.90E-08,1.001765355,0.161333171,0.178127139,0.0003,8
sample367,0.379224302,2438,3084424.659,0.511492273,0.508764485,0.100099944,0.503506495,54.07241181,65.55969764,6.775878496,32.01395953,4.829633379,0.537156261,0.413387393,0.332526639,4.647283923,120.1061783,0.94958293,1.529947861,0.1281672,0.583873335,0.733407295,0.5062242,72.63761525,0.499097609,0.877075266,34.11331022,3.94115837,8.20E-08,1.006548389,0.184897269,0.236135327,0.0003,8
sample368,0.214179588,8126,2691562.719,0.784862976,0.399707201,0.100388576,0.6538632,58.64240186,64.76784804,6.461511298,36.41281931,6.930875826,0.52990953,0.741397297,0.081706845,4.987703524,127.1098053,0.932753737,1.191427804,0,0.445320788,0.552393389,0.297718268,70.50242716,0.537421167,0.890764718,33.73718263,6.509622701,7.05E-08,0.998504886,0.122820173,0,0.0003,8
sample369,0.666607321,662,2839423,0.069727418,0.630086895,0.097802784,0.034489855,55.5052,66.9736,6.761946278,9.359493425,1.441267726,0.536076863,0.077430452,0.728728287,3.336188118,126.6026918,0.944877589,1.206618479,0.417960494,0.78803637,0.761735513,0.784259076,93.20048553,0.001498203,0.872158408,6.989935258,0.80176537,6.68E-08,1.000000926,0.109097216,0.348680954,0.0002,8
sample370,0.435715259,2628,2798054.396,0.475555993,0.709338314,0.098133953,0.449023793,60.94692165,64.79522994,6.41690963,23.94998624,3.847822021,0.55060531,0.380054211,0.255588678,4.465494248,141.7960827,0.935147828,1.407924534,0.089082062,0.640621579,0.835206793,0.504346834,93.2466485,0.288111911,0.881101561,19.76685459,2.854911513,5.85E-08,0.992702311,0.198022525,0.068220213,0.0002,32
sample371,0.288198277,3736,2938769.8,0.629453607,0.453485843,0.100082584,0.639069402,55.69989847,66.45082304,6.651048022,30.23373539,5.689436338,0.522239476,0.674122325,0.082936154,4.566774794,124.7497795,0.923466414,1.217348122,0.00197551,0.500822757,0.745950535,0.430333744,79.80983084,0.632876083,0.885414652,34.79520699,6.088497444,6.52E-08,1.003936245,0.18240652,0.138021978,0.0002,32
sample372,0.432814559,2881,2456536.196,0.405551617,0.845762901,0.099560437,0.46254542,53.51448207,65.28259883,6.301313654,22.83931313,3.993689995,0.532618967,0.477508858,0.446973682,4.162954364,113.650643,0.918811637,1.382987315,0.271355458,0.606156289,0.748977609,0.52852237,78.25539839,0.338423367,0.879977478,21.71767894,2.765184132,7.28E-08,1.005312343,0.197797023,0.150528451,0.0003,32
sample373,0.265671748,7049,2525601.48,0.805103383,0.69472045,0.099938848,0.659382742,56.12463775,62.78005442,6.819219888,36.66802942,5.468270602,0.559212665,0.692034632,0.20155139,4.759490016,141.4162309,0.935816857,0.989166558,0.189340389,0.470608368,0.754162687,0.258419036,81.93646892,0.594361798,0.890215151,36.66351132,4.65527879,6.40E-08,1.003889415,0.129857619,0.129497204,0.0002,16
sample374,0.640973921,773,2443831.756,0.023548445,0.604958834,0.098042984,0.185008629,58.21002909,65.02241788,6.883847216,9.286364253,0.6435518,0.523897231,0.130650089,0.632063255,3.366231981,124.2848441,0.947559342,1.370115873,0.269051027,0.718465343,0.774626059,0.746991436,81.40156543,0.187683928,0.86274581,12.19378738,1.329309903,7.65E-08,1.006181427,0.232855341,0.208369209,0.0003,16
sample375,0.636145633,500,2755186.318,0.132090811,0.668981585,0.097836874,0.183540054,52.03312009,59.82509391,6.465717165,11.25732082,1.345517598,0.530191496,0.191964103,0.695506896,3.861949833,129.3501921,0.956424765,1.248158589,0.354824109,0.756838089,0.735141205,0.765685617,90.27547365,0.15431105,0.881933791,11.02795431,1.917343546,5.27E-08,0.997359001,0.216761361,0.310366929,0.0002,16
sample376,0.2299,4146,2787255.3,0.654856278,0.9,0.100367162,0.840482493,54.20287624,70.60820113,6.68739259,34.54564579,5.491269501,0.529663337,0.667322454,0.143220826,5.642449312,131.9789712,0.944379382,1.203669782,0,0.441341703,0.763368677,0.306876438,78.29385188,0.785956474,0.878087663,41.15437063,5.594061773,7.76E-08,0.991419463,0.173846014,0.134900063,0.0003,8
sample377,0.267971637,5870,2210022.219,0.719017284,0.9,0.099045913,0.664960718,59.64884778,69.99048501,6.677118607,32.94441366,5.053306019,0.547102587,0.715275245,0.148476438,4.571436838,120.9908141,0.927847036,0.730859507,0.15419319,0.499306351,0.686022103,0.325083463,80.71615024,0.652059842,0.879772521,31.43804791,4.777192155,7.60E-08,1.00074496,0.272905059,0,0.0002,32
sample378,0.37837793,3330,2717141.245,0.480976978,0.9,0.100500423,0.351220048,52.42652482,67.24921172,6.099956388,27.91584885,3.938675893,0.540148004,0.460370995,0.245484111,4.498571503,120.2084762,0.959137033,1.195911492,0.18556906,0.560137206,0.748624664,0.434107318,86.30763618,0.54696844,0.8779698,21.68742655,4.294204184,8.04E-08,1.000926132,0.199374943,0.233770904,0.0003,16
sample379,0.6768877,632,2902134.245,0,0.486580443,0.097802784,0,59.06495386,62.88719759,6.82930243,5,0.5,0.539847838,0.09466693,0.773297382,3.263073013,114.8758713,0.929531507,1.104574998,0.298872664,0.783614142,0.756552757,0.887419557,103.1901742,0.083889665,0.892108238,8.630256232,0.5,6.28E-08,0.995170481,0.267267437,0.262995688,0.0003,16
sample380,0.232746842,5197,2674908.338,0.759094296,0.544070615,0.100690907,0.633533694,58.43978893,57.19044854,6.254553118,38.5202153,6.001836215,0.527617422,0.709927986,0.113363552,5.080282475,118.9836682,0.96198066,1.228091669,0.127859476,0.488135597,0.5,0.240751375,79.90708834,0.685676534,0.888380639,40.09576447,6.225593469,5.93E-08,1.012632834,0.254330196,0.018345469,0.0002,8
sample381,0.536890324,1506,2672484.069,0.355076281,0.630516781,0.098759972,0.319414486,56.00220672,68.75422427,6.719319584,10.57336684,1.979732743,0.544448421,0.25482889,0.472690245,3.15572125,138.0678419,0.936835728,0.945753793,0.315039449,0.664061406,0.779927121,0.605690333,75.97454797,0.279610852,0.86478477,17.08813784,3.686083756,7.78E-08,1.002282783,0.170432209,0.231266194,0.0002,8
sample382,0.248681855,4505,2802591.694,0.658496164,0.548264338,0.099327141,0.573096425,60.47030779,66.92954583,6.587821656,28.70833886,5.642535536,0.543060581,0.79924948,0,4.825561696,133.498849,0.942430748,1.403982938,0.192227095,0.45668462,0.738673595,0.326061436,90.69065686,0.59702931,0.887213929,29.03607685,5.840730363,6.70E-08,1.002028626,0.221662867,0.02089368,0.0002,8
sample383,0.2199,5846,2769131.348,0.69051404,0.838216178,0.099063504,0.641570678,55.85460307,67.15542336,6.677841917,35.49049426,5.126106427,0.540485993,0.790338179,0.125165595,5.244804156,124.6432257,0.941706097,1.017532546,0,0.427755252,0.68172343,0.207532085,71.17431085,0.688515783,0.880940184,37.92770014,5.361933567,7.85E-08,1.003485276,0.185471707,0,0.0002,16
sample384,0.420623219,2768,2821820.802,0.427687912,0.650781221,0.099960075,0.44919812,61.45420269,69.27601048,6.458613832,18.84107543,4.038370794,0.538620735,0.449480096,0.363023949,3.62702239,139.155171,0.977320453,0.898396808,0.182030994,0.600013359,0.81453686,0.462775524,100.0601894,0.374173303,0.872685809,24.30638433,2.873362594,6.51E-08,0.997695319,0.209396875,0.140288114,0.0003,16
sample385,0.222424563,7408,2852407.169,0.812142223,0.855067877,0.099500801,0.706167693,56.21377089,60.74370409,6.76014605,38.66200325,5.855076335,0.534650071,0.808932795,0.070188987,5.294261273,144.4750982,0.946508127,1.425032366,0.094336618,0.493683783,0.819464569,0.262787682,90.7669072,0.742890367,0.895574007,40.20091688,6.108820119,6.05E-08,0.993763299,0.280013093,0,0.0002,16
sample386,0.655784186,858,2815509.653,0.123817531,0.655343302,0.098795663,0.07213148,56.50592385,64.56944892,6.469206683,5.771360303,1.168925171,0.533461864,0.099795474,0.672823329,3.378429753,123.0809227,0.950758673,1.193416521,0.307057327,0.786322938,0.761667117,0.822500721,81.29232245,0.11009772,0.874132536,7.389990916,1.372108168,8.99E-08,0.999437823,0.154942037,0.370396475,0.0003,8
sample387,0.516452144,1704,2870871.592,0.228972746,0.478512687,0.098707488,0.318439073,55.52946198,65.50645802,6.396496854,16.95187388,2.759943977,0.540210185,0.245559424,0.402646976,4.544493651,122.6916718,0.950690388,1.388863185,0.215969667,0.671516592,0.756409018,0.659494174,83.56888925,0.304609425,0.850608093,19.0409679,2.341207143,7.78E-08,0.998470659,0.201179606,0.23011862,0.0003,8
sample388,0.368599222,4076,2760808.315,0.427188829,0.41023402,0.099204576,0.510650723,56.98712926,58.16907156,6.754477705,26.40337867,4.844195806,0.53065636,0.514829367,0.198140705,3.820371359,144.7021242,0.928918824,1.159953606,0.23926211,0.592999202,0.855790061,0.428900566,92.03155436,0.623103796,0.876094629,18.98575565,4.341006339,6.39E-08,0.99944451,0.179254929,0,0.0003,32
sample389,0.612560124,1333,2939860.535,0.144737022,0.709016738,0.097802784,0.064935236,55.26762753,65.82247774,6.773341052,11.45302892,1.535159001,0.549957495,0.147608107,0.612159679,3.497575154,131.9978723,0.938555853,1.058490256,0.196731746,0.765856341,0.768578186,0.786439405,93.83779047,0.262519298,0.871312335,13.12394274,0.860287929,6.83E-08,1.005891073,0.239341314,0.336522655,0.0002,16
sample390,0.367659982,2589,2566896.35,0.622874231,0.9,0.099233914,0.531723363,54.63103414,60.56810748,6.717544348,25.91395486,5.204933043,0.515719693,0.414808922,0.311197897,4.152951428,131.0610716,0.945358483,1.207615227,0.187379464,0.564137228,0.716384294,0.451099348,88.17158059,0.408525317,0.868476128,31.07234817,5.007582147,6.19E-08,1.000424484,0.200011141,0,0.0002,32
sample391,0.22423125,2488,3074814.023,0.725995531,0.825965394,0.101372868,0.757985716,54.49975647,71.69903862,6.592164508,30.99951072,5.484241557,0.543427598,0.730374402,0.255345167,4.823833223,129.4037423,0.965696274,1.157138413,0.039730886,0.438828363,0.701499273,0.264491881,85.34328362,0.803477615,0.892053725,36.80468072,5.334592337,6.81E-08,1.003652594,0.215688344,0.211959448,0.0002,32
sample392,0.665574704,500,2844367,0.08780571,0.464754872,0.098860832,0.050763993,55.37487497,67.30026005,6.774392275,9.519319681,1.268821291,0.539570006,0.043532671,0.758932759,3.844948409,126.5659009,0.945243821,1.215357327,0.275560164,0.772146898,0.737431057,0.835843334,93.29006308,0.097323383,0.870716582,6.223126454,1.01624403,6.84E-08,1.000000925,0.207467422,0.454540428,0.0002,8
sample393,0.663616294,500,1298708,0.055397767,0.726593204,0.098330496,0.101574783,28.10833333,61.89466667,6.781030865,8.91616164,0.886257253,0.545594206,0.111225581,0.634322876,3.346497638,61.21730091,0.966684346,2.202004151,0.401087181,0.816475521,0.805094782,0.830688353,79.86083044,0.097548348,0.874230033,5.551784196,1.327447397,9.12E-08,1.000000896,0.101576901,0.297351906,0.0002,8
sample394,0.290635994,9962,2800373.281,0.707219191,0.800511048,0.099232078,0.729876829,54.99543905,66.85289485,6.739293635,32.02202412,5.027196119,0.536190748,0.68556828,0.229174744,4.420482627,126.0972667,0.907596513,1.057826048,0.299795432,0.484794726,0.533208701,0.351143279,78.8523499,0.54462396,0.892113547,35.30613432,5.520107639,6.39E-08,0.998530376,0.255337026,0.19552826,0.0002,16
sample395,0.505654417,1970,2847724.771,0.252578776,0.628289501,0.098519913,0.367832403,55.84380526,63.17358927,6.561797404,14.79301346,3.358378141,0.543782795,0.409091061,0.461990836,3.62804043,119.7336852,0.952156255,1.365664357,0.190719959,0.68343236,0.764537992,0.634430137,80.23136148,0.357118283,0.88847315,17.96368916,2.7726433,6.29E-08,1.000650031,0.180906297,0.219179137,0.0003,16
sample396,0.496172595,2139,2970251.814,0.365817711,0.760566995,0.099840218,0.339128813,53.58709789,67.34897945,6.771524236,19.02641104,2.661245631,0.550207752,0.299671322,0.370104856,4.0108752,145.1396495,0.939985137,1.068794057,0.118472638,0.665047193,0.799275895,0.601185223,103.8515332,0.264310727,0.876451445,22.16355037,2.255635645,5.69E-08,0.994350952,0.18902354,0.180013441,0.0003,32
sample397,0.6911,523,2333546,0.06389486,0.611760546,0.098417409,0.109333568,36.06162465,61.7765106,6.413360122,5,0.5,0.525289571,0.072322407,0.865672578,3.247159158,103.619167,0.959958592,1.713081737,0.442900444,0.838225357,0.680252202,0.807701046,76.94326468,0.000790184,0.873903973,5.777392784,1.29006233,8.64E-08,1.000000901,0.208516251,0.329847784,0.0003,16
sample398,0.243358256,8387,2406036.137,0.681869568,0.524641171,0.100637124,0.719757815,57.51030968,63.88837609,7.027700054,41.41939022,6.620012098,0.532637857,0.716936817,0.160730746,5.291565923,131.5535052,0.948053229,1.037738256,0.148096151,0.440106251,0.857813943,0.301519351,83.386516,0.767346162,0.874825073,35.62050908,5.725332548,7.84E-08,1.002363904,0.207780948,0,0.0002,16
sample399,0.298404164,6706,2561958.846,0.606300631,0.608468975,0.100593471,0.622975004,56.34500184,64.62807117,6.85297727,30.51479205,4.752112151,0.539010423,0.701133082,0.193219937,5.014009166,118.9260434,0.946778277,1.102289124,0.340573001,0.513737785,0.647035011,0.362137486,80.05257541,0.615939846,0.881763069,27.63958485,4.886830571,7.36E-08,1.007681337,0.22075515,0.045274239,0.0002,8
sample400,0.55217803,1537,2832739.592,0.171791427,0.628609923,0.098566839,0.270496955,56.67888395,66.6791214,6.579069387,10.72711643,3.068342866,0.541573633,0.255975657,0.579728697,3.810183611,118.0212542,0.953423484,1.184290159,0.291417755,0.710673498,0.700202938,0.61576976,88.70838847,0.226077492,0.8561313,13.8395356,2.709670735,7.84E-08,0.993934893,0.158443096,0.211981276,0.0003,32
sample401,0.569223124,1432,2784220.632,0.287414617,0.565595477,0.099525523,0.152602507,57.34052651,61.26876177,6.415734833,16.99400527,2.070928646,0.537554081,0.080320437,0.589112205,3.708788848,118.8191472,0.959268752,1.285645485,0.371623157,0.675343046,0.738418791,0.69252107,86.68497891,0.261018985,0.88190635,18.09255186,2.490670541,7.65E-08,1.000626682,0.222604751,0.366378389,0.0003,8
sample402,0.577776695,1443,2869527.949,0.209831531,0.497018164,0.098794034,0.206420117,59.79858496,63.65598376,6.740335867,16.46044509,3.177894725,0.550509174,0.12033302,0.740834232,3.731473521,134.2964266,0.949777284,1.190754268,0.208978069,0.746753923,0.812523101,0.657967325,95.87812061,0.110063058,0.869009417,18.03407935,2.385384797,4.88E-08,1.001770941,0.142230834,0.289017844,0.0002,8
sample403,0.256508193,5003,2936194.48,0.744201192,0.9,0.099337721,0.665128054,59.76973801,58.77245534,6.468778753,32.95568534,4.243476093,0.548091907,0.461848706,0.108882978,4.648408384,149.1446333,0.933376747,1.184337818,0.100304858,0.470074202,0.922098256,0.327056975,103.9690527,0.69056659,0.877337397,37.74707056,5.226557119,8.53E-08,0.996897369,0.258477041,0.177989822,0.0003,8
sample404,0.23628774,16339,2644037.103,0.731037772,0.567399241,0.099401465,0.743304714,62.51151521,55.08491083,6.505485125,32.55812072,5.737195849,0.535330401,0.758484182,0.225712788,4.497819111,120.7229337,0.936686988,1.25160676,0,0.470785972,0.59770836,0.258222135,87.39861756,0.714966844,0.873773516,39.10433151,6.478444735,7.43E-08,0.982816475,0.169044089,0,0.0003,8
sample405,0.375957559,3126,2833204.392,0.507529441,0.532426589,0.099239751,0.528672614,55.50331746,65.69593748,6.228411193,29.28614968,5.002631298,0.543929485,0.536836742,0.321868471,4.110525776,127.5122344,0.934560182,1.104342341,0.084685198,0.54844145,0.727351378,0.472248526,77.53622918,0.669120917,0.883405165,27.70171952,3.671543317,6.92E-08,0.997411416,0.187376227,0.174784985,0.0003,8
sample406,0.387304999,3158,3226615.348,0.524415809,0.444173456,0.100633698,0.492057477,60.70890464,66.96804968,6.641856015,20.61777346,4.374749297,0.524041304,0.505057713,0.347684684,4.288508907,121.2830461,0.945397993,1.079052733,0.311989134,0.553288644,0.501713743,0.492888692,95.0046763,0.529220547,0.865891878,25.25821853,3.51742766,6.69E-08,0.99128639,0.201545809,0.075709117,0.0002,16
sample407,0.670987039,677,3000594,0.086057009,0.636958579,0.097802784,0.123423545,62.14642929,68.85137027,6.70804199,14.29227047,0.56687991,0.53506808,0.087512472,0.741413938,3.393616263,216.7324959,0.943837334,1.1078894,0.427259082,0.812543244,0.708733295,0.890029758,100.1656785,0.023056025,0.871766251,5,1.415010605,6.43E-08,1.000000929,0.138178898,0.377485267,0.0002,8
sample408,0.373675194,7207,2654387.633,0.519903879,0.816802634,0.098493813,0.529784395,57.03528893,65.24682577,6.701963314,27.53455648,4.19159609,0.529285844,0.507307792,0.313090525,4.267906667,152.5202108,0.947199685,1.350748875,0.267165194,0.55831654,0.718582053,0.445785796,87.65516529,0.548754894,0.878127862,31.26208114,4.493320467,6.79E-08,1.001165667,0.212616575,0.085867846,0.0003,32
sample409,0.3535997,2435,2882129.082,0.514389702,0.9,0.098762816,0.459676677,56.73828293,68.73757538,6.771182818,28.71545825,4.177808575,0.526720559,0.542948014,0.184266856,4.824334072,124.7220659,0.936200916,1.37950432,0.018220659,0.544046025,0.764712765,0.474901503,102.3799777,0.51025938,0.869532556,22.93114403,4.723845969,7.33E-08,0.998110608,0.181877293,0,0.0003,8
sample410,0.234268748,6456,2722005.483,0.75146467,0.9,0.100625673,0.734782834,57.76519791,69.90481342,6.761506019,31.66743352,5.855757494,0.544946729,0.762182474,0.114971607,5.060275382,118.6330087,0.93480761,1.197877237,0.045472047,0.405554975,0.698785206,0.2483136,77.84587325,0.681050454,0.870859597,35.48600043,5.847064674,6.05E-08,1.010054969,0.130942172,0.175566607,0.0003,32
sample411,0.450724956,2032,2814312.057,0.458107464,0.591216847,0.098651847,0.40901146,56.84841139,60.7070624,6.430884252,25.82693665,2.458636937,0.540199565,0.429661408,0.460585086,4.245876897,116.7273407,0.946102473,1.168635658,0.256947625,0.634578764,0.794944203,0.542209642,83.0620015,0.367093495,0.857449962,18.99288777,3.621923244,7.54E-08,0.993985034,0.197893004,0.194416082,0.0003,8
sample412,0.659948725,627,2926274,0.149208597,0.418097775,0.097802784,0,59.9334,67.5298,6.236164847,10.48606112,0.981542083,0.562690397,0.204381975,0.630398957,3.379215975,179.3183052,0.944857509,1.126747356,0.289792882,0.775696163,0.806014535,0.835403528,101.761678,0.031490283,0.873992285,8.702304919,1.15634548,6.51E-08,1.000000926,0.188942251,0.292930135,0.0002,8
